id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
147779,25912,Disney's Lilo & Stitch,"WARNING: Stitch is extremely dangerous. The result of an illegal genetic experiment by a mad scientist, Stitch appears to be harmless – small, furry, with six legs, huge ears and a row of back spines – but his very existence is an abomination to all that's decent in the galaxy. Last seen on the island of Hawaii in the company of a little named Lilo. Fugitive may be disguised as a family pet.",2002-06-07 00:00:00.000,NULL,NULL,NULL,NULL,65.1392,7
147899,71690,Activision Anthology,"Activision Anthology is a collection of classic Atari 2600 titles as well as extra items including new gameplay modes for each game, trivia, originally released patches/updates, 3D views of the cartridges, the original manuals and much more. The game comes with licensed eighties music tracks. It contains 45 games.

The content is quite similar to Activision Hits Remixed (PSP), but unlike the GBA version and Activision Anthology: Remix Edition (PC/Mac), it doesn't include the homebrew titles. The following games are included:

Atlantis
Barnstorming
Beamrider
Boxing
Bridge
Checkers
Chopper Command
Commando
Cosmic Commuter
Crackpots
Decathlon (The Activision Decathlon)
Demon Attack
Dolphin
Dragster
Enduro
Fishing Derby
Freeway
Frostbite
Grand Prix
H.E.R.O.
Ice Hockey
Kabobber (previously unreleased)
Kaboom!
Keystone Kapers
Laser Blast
Moonsweeper
Megamania
Oink!
Pitfall!
Pitfall II: Lost Caverns
Plaque Attack
Pressure Cooker
Private Eye
River Raid
River Raid II
Robot Tank
Seaquest
Skiing
Sky Jinks
Space Shuttle
Spider Fighter
Stampede
Starmaster
Tennis
Thwocker (previously unreleased)",2002-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147932,1329,Turok: Evolution,NULL,2002-08-28 00:00:00.000,4,NULL,50.0000,2,59.7716,23
148372,14733,World Soccer: Winning Eleven 6 Final Evolution,NULL,2002-10-25 00:00:00.000,5,NULL,NULL,NULL,70.1530,16
148495,22068,Links 2003,NULL,2002-10-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
148531,9890,Phantasy Star Online Episode I & II,"From the GameCube back cover:
""The Darkness has Returned

The planet Ragol is once again in peril. New character classes and weapons are at your disposal, but only your skills as a Hunter will keep you alive. Brave the depths of evil alone, or enlist the aid of three other Heroes in split-screen play. Once you have conquered the darkness, go online and take your experience to the next level. However you choose to play, know this: Evil has returned to Ragol, and a new adventure awaits.""",2002-09-12 00:00:00.000,2,NULL,60.0000,1,53.3918,7
148563,126468,TV Animation X - Unmei No Tatakai,"X is Clamp's foray into apocalyptic fiction. It combines elements from various end of the world scenarios, both secular and religious, with its own mythos. The story takes place at the end of days, in the year 1999. The series follows Kamui Shiro, a young esper who returns home to Tokyo after a six-year absence to face his destiny as the one who will determine humanity's fate. The series is intended for a female audience, so X is drawn in the ornate style characteristic of shojo manga but with the emphasis on moral conflict and gruesome violence expected of seinen works. The story is influenced by the works of Go Nagai and Kyokutei Bakin.

The events take place in 1999. The end of the world is fast approaching as superhuman individuals gather and take sides in the city of Tokyo, the battle site of Armageddon. The key player in this day of reckoning is Kamui Shiro, a young man who returns home to Tokyo after a six-year absence to protect those dearest to him, Kotori and Fuma Monou, and fulfill his mother's dying wish.

Unbeknownst to the three friends, Kamui and Fuma are destined to fight each other during the end of the world. The first half of the series focuses on the gathering of the soldiers in the final battle and culminates with Kotori's death at the hands of her brother Fuma, sealing Kamui's choice as the protector of mankind and Fuma's place as his foil. The second half follows Kamui as he grows into his role as savior while the world moves along toward its inevitable destruction.",2002-08-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148787,34268,Higurashi no Naku Koro ni: Watanagashi,"The 58th year of Shouwa, early summer.
It’s June, and the summer heat has arrived earlier than it does most years.
By day there are crickets, and by night there are cicadas.

We’re in Hinamizawa, a small village in the countryside.
There are fewer than two thousand people here. But every year, there is an event.

This event is a mysterious death.

On a certain day in June, someone dies, and someone else goes missing.
The series of deaths is connected to the upheaval surrounding the dam construction project.
A murder case that was covered up is being reenacted.
Is it a conspiracy? A coincidence? Or perhaps a curse?

Someone who was supposed to be there isn’t.
Someone who wasn’t supposed to be there is.

Someone who was alive last night is dead now.
And someone who is here right now isn’t alive.

So, there is no way to avert tragedy. There is no choice but to give up.
But don’t give up.

Only you can stand up to this.",2002-12-29 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,3
148832,173420,Tropical America,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148920,44989,Tom Clancy's Rainbow Six: Lone Wolf,NULL,2002-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149187,4187,Super Bubble Pop,NULL,2002-12-25 00:00:00.000,NULL,NULL,NULL,NULL,38.0000,0
149455,26373,Arc the Lad: Kijin Fukkatsu,NULL,2002-07-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149555,4134,Delta Force : Urban Warfare,NULL,2002-07-02 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
149757,22220,Blade II,NULL,2002-09-27 00:00:00.000,NULL,NULL,40.0000,2,NULL,NULL
149801,3894,Doshin the Giant,NULL,2002-09-20 00:00:00.000,1,NULL,NULL,NULL,49.8591,5
149867,23768,Microsoft Combat Flight Simulator 3: Battle for Europe,NULL,2002-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149928,6368,Dave Mirra Freestyle BMX 3,NULL,2002-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149940,136803,Phantasy Star Collection,"The plot of the original series focuses around the heroic exploits of the residents of the Algol planetary system as they defend their worlds from the agent of the Profound Darkness, Dark Falz. The main planets the heroes in each game visit in Algol include Palma, Motavia, and Dezoris.",2002-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149954,49209,Top Gun: Firestorm Advance,The story is very loosely based on the movie of the same name. The player guides the well known pilot Maverick through a series of realistic training missions to receive graduation from the Top Gun school. The story is advanced in several stills throughout the game.,2002-12-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
150015,24076,Mike Tyson Heavyweight Boxing,NULL,2002-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150030,11824,Lemonade Tycoon,NULL,2002-05-14 00:00:00.000,3,NULL,NULL,NULL,69.3082,5
150051,6214,Totaled!,NULL,2002-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150120,85569,Defender,"The Swarm Wars have been raging for a while now. Earth has been invaded but, mankind has carved existence into the other colonies looking to help out with the conflict rookie Defender pilot Kyoto joins the Galactic Stargate Authority to protect mankind. But shortly after Kyoto finishes training, the Cydonia Base is attacked by the next swarm of Manti which has had the chance to fortify since the last event. The Manti push the GSA back to the far end of the Solar System, and begin to wipe the humans away forever. Kyoto will have to be dispatched on vital missions by the Battleship Memory, receive criticism from Colonel Adams, and learn more about the Manti from Dr. Mudo, to defeat the second alien swarm.",2002-11-03 00:00:00.000,NULL,NULL,NULL,NULL,52.0000,1
150131,2860,Scooby-Doo! Night of 100 Frights,NULL,2002-05-20 00:00:00.000,NULL,NULL,NULL,NULL,63.1095,9
150140,150104,Defender,"The Story of Defender GBA is mainly focused on the arrival of the second Manti Swarm, as well as the inavsion of Earth. And the founding of Cydonia Base Mars. The player flies as an unidentified member of the GSA, attemting to help the GSA evacuate mankind from Earth and move them to other parts of them galaxy. The player's ultimate goal is to keep mankind safe as they prepare to attack the next swarm.",2002-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150187,6534,The Pinball of the Dead,NULL,2002-06-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150200,10557,MoonBase Commander,NULL,2002-08-13 00:00:00.000,2,1,NULL,NULL,80.0000,1
150248,5851,Gravity Games Bike: Street Vert Dirt,NULL,2002-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150255,81662,World Series Baseball,NULL,2002-05-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150277,49559,Chocobo Land: A Game of Dice,The game is similar to Monopoly or even Fortune Street: The player has a certain amount of crystals that can be used to buy creatures to place on the board to increase the value of the space it is placed on. The player wins by accumulating the goal number of crystals and returning to the start panel.,2002-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150279,159319,Tomb Raider II: Collector's Edition,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150323,9429,Age of Sail II: Privateer's Bounty,NULL,2002-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150340,78590,Disney Sports Football,NULL,2002-12-08 00:00:00.000,NULL,NULL,NULL,NULL,46.0000,1
150348,3993,Mat Hoffman's Pro BMX 2,NULL,2002-08-12 00:00:00.000,1,NULL,70.0000,1,70.1401,5
150512,135396,Dance Dance Revolution,NULL,2002-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150524,3903,Egg Mania: Eggstreme Madness,NULL,2002-09-11 00:00:00.000,NULL,NULL,NULL,NULL,41.0000,0
150553,24082,Beam Breakers,NULL,2002-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150600,5998,Rally Fusion: Race of Champions,NULL,2002-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150607,4194,Taz: Wanted,NULL,2002-09-17 00:00:00.000,1,NULL,NULL,NULL,84.6758,13
150612,4186,Summoner 2,"The game takes place 20 years after the previous. Halassar, a province in the Empire of Galdyr, distant from the kingdoms of Medeva and Orenia, was foretold as the birthplace of the Goddess Laharah Reborn. The priestesses of Laharah declared Maia as the goddess when she was an infant and armies rose up in Maia's name, led by the Emperor's brother Prince Taurgis, making Halassar independent from Galdyr and Maia, the Queen of the Halassar Empire. 
 
Traveling with her is Sangaril, an orphan trained by the Shadow Clan assassins of the Munari, who was sent to kill Maia as a child, but instead became her sworn bodyguard. While reclaiming the Book of Prophets from the Halassar Palace traitor Dama Sivora, Maia activates a rune stone embedded in the pirate island stronghold of Prince Neru, on the Isle of Teomura, gaining the ability to transform into one of the 4 Summons. After recovering the Book of the Prophets and returning to the Palace she learns more about her destiny.",2002-09-23 00:00:00.000,1,NULL,62.0000,3,NULL,NULL
150636,139343,The Document of Metal Gear Solid 2,NULL,2002-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150639,5868,Dark Angel,NULL,2002-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150640,8108,Pink Panther: Pinkadelic Pursuit,NULL,2002-11-15 00:00:00.000,9,NULL,NULL,NULL,66.6798,25
150662,2686,Star Fox Adventures,"Fox Mccloud investigates a planet on the edge of the Lylat System called Dinosaur Planet, which is falling apart. On the planet's surface, he comes across a magical staff, which becomes his sole weapon. He learns from the Queen of the EarthWalker Tribe that General Scales has stolen the Spellstones from the planet's two Force Point Temples. To prevent the planet from breaking up further and restore it to its original unity, Fox must restore the Spellstones to the temples, with the help of the Queen's son, Prince Tricky. As Fox retrieves the Spellstones, he discovers that he must also retrieve Krazoa Spirits to repair the planet, and save the life of another.",2002-09-22 00:00:00.000,23,NULL,60.0000,2,71.6868,69
150717,47320,SeaBlade,NULL,2002-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150789,68735,Disney-Pixar's Monsters Inc.: Pinball Panic,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150799,22065,Dino Stalker,"Mike Wired, a World War II era fighter pilot is about to die in the sky in 1943, as bullets approach him before he can parachute to safety. With nowhere to go, Mike appears to be doomed until he is suddenly teleported into the sky in another dimension, and must defend himself against an army of flying Prehistoric predators.",2002-06-27 00:00:00.000,2,NULL,60.0000,1,NULL,NULL
150809,904,Tiger Woods PGA Tour 2003,NULL,2002-10-27 00:00:00.000,1,NULL,NULL,NULL,49.0000,1
150821,808,NBA Live 2003,NULL,2002-10-07 00:00:00.000,4,NULL,NULL,NULL,75.3393,12
150843,49193,Altered Beast: Guardian of the Realms,NULL,2002-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150853,20266,NBA ShootOut 2003,NULL,2002-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150859,43329,Sub Rebellion,NULL,2002-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150869,47338,Slam Tennis,NULL,2002-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150908,43335,FIFA 2003,NULL,2002-12-14 00:00:00.000,1,NULL,NULL,NULL,74.4874,11
150935,71296,Monopoly 3,NULL,2002-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150939,4233,Whirl Tour,NULL,2002-11-12 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0
150941,51344,Airline Tycoon Evolution,NULL,2002-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150966,169997,Excitebike-e,NULL,2002-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150986,1672,Panzer Dragoon Orta,"The Empire has returned to power, using ancient technology to genetically engineer dragon-like bio-engineered weapons called dragonmares. A young girl, Orta, has lived all her life in a tower in a valley, imprisoned by the nomadic Seekers, who fear she is a harbinger of doom. One night, the Empire attacks the valley with its dragonmares, destroying much of the city. Before the dragonmares can harm Orta, a mysterious dragon appears and eliminates them. 
 
Orta flees the valley on the dragon. Evren, a general in the Imperial Army and leader of the dragonmare squadron, pursues her. She is saved by Abadd, a renegade imperial drone. He flies away and Orta asks the dragon to follow him. In her search, Orta meets Mobo, a friendly but reckless member of the wormriders. Mobo leads Orta through a river valley and a sea of ash to the wormrider village. The imperial fleet attacks the village and Evren's squadron engages Orta, but she and the dragon defeat them. Evren's dragonmare self-destructs and Orta and the dragon fall from the sky. 
 
The wounded dragon carries Orta on foot across a snowy land until its torn wings regenerate. They fend of an attack from a flying predator, but Orta feels remorse when she sees it has children. Abadd reappears and kills the family with a laser volley. He claims to have information about Orta's birth. They descend into the ruins of a tower and access the ancient information network known as Sestren. Orta finds a message recorded by her mother, Azel, saying that she formed using DNA she recovered from a human in Sestren. Abadd explains that he has learnt the secret of drone reproduction and intends to use Orta's body to replicate himself infinitely and conquer the world. Orta defeats Abadd's avatar and discovers that he is heading for the Cradle, an ancient monolithic artifact above the imperial city. She orders Sestren that she be transported there. 
 
Orta and the dragon find themselves in an imperial research facility. After they destroy several experiments, including dragonmare embryos, the facility collapses. They destroy an imperial defense unit and the Emperor dies within the explosion. The Cradle breaks free, destroying several Imperial ships and sending the dragonmares berserk. The wormriders, led by Mobo, attack the imperial fleet at the city, leaving Orta to fly towards the Cradle. 
 
After destroying the last of the dragonmares and the Cradle's shell, a cocoon-like object emerges from the Cradle's core. The cocoon erupts into Abadd's enormous dragon, which Orta and the dragon defeat. The dragon, severely wounded, flies to the ground and dies. The war over, Orta walks towards a mountain range with a baby dragon. 
 
Iva's Story",2002-12-19 00:00:00.000,4,NULL,87.0000,3,81.4766,21
